#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_lubeck_adj;Lübeckern;Lübeckern;Lübeckern;;Lübeckern;;;;;;;;;x
d_moers;Möers;Möers;Möers;;Möers;;;;;;;;;x
d_moers_adj;Möersian;Möersian;Möersian;;Möersian;;;;;;;;;x
d_holstein;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x
d_holstein_adj;Holsteinisch;Holsteinisch;Holsteinisch;;Holsteinisch;;;;;;;;;x
d_aquileia;Friùli;Friùli;Friùli;;Friùli;;;;;;;;;x
d_aquileia_adj;Friulano;Friulano;Friulano;;Friulano;;;;;;;;;x
d_meath;Mide;Mide;Mide;;Mide;;;;;;;;;x
d_meath_adj;Midenan;Midenan;Midenan;;Midenan;;;;;;;;;x
d_nordgau;Nordgau;Nordgau;Nordgau;;Nordgau;;;;;;;;;x
d_nordgau_adj;Nordgauian;Nordgauian;Nordgauian;;Nordgauian;;;;;;;;;x
d_brunswick;Braunschweig-Lüneburg;Braunschweig-Lüneburg;Braunschweig-Lüneburg;;Braunschweig-Lüneburg;;;;;;;;;x
d_brunswick_adj;Braunschweigian;Braunschweigian;Braunschweigian;;Braunschweigian;;;;;;;;;x
d_koln;Köln;Köln;Köln;;Köln;;;;;;;;;x
d_koln_adj;Rheinsh;Rheinsh;Rheinsh;;Rheinsh;;;;;;;;;x
d_zurich;Zürichgau;Zürichgau;Zürichgau;;Zürichgau;;;;;;;;;x
d_zurich_adj;Swiss;Swiss;Swiss;;Swiss;;;;;;;;;x
d_brandenburg;Nordmark;Nordmark;Nordmark;;Nordmark;;;;;;;;;x
d_brandenburg_adj;Nordmarkian;Nordmarkian;Nordmarkian;;Nordmarkian;;;;;;;;;x
d_csanad;Csanád;Csanád;Csanád;;Csanád;;;;;;;;;x
d_csanad_adj;Csanádian;Csanádian;Csanádian;;Csanádian;;;;;;;;;x
d_esztergom;Visegrád;Visegrád;Visegrád;;Visegrád;;;;;;;;;x
d_talava;Tholowa;Tholowa;Tholowa;;Tholowa;;;;;;;;;x
d_talava_adj;Talavian;Talavian;Talavian;;Talavian;;;;;;;;;x
d_livonia;Livland;Livland;Livland;;Livland;;;;;;;;;x
d_livonia_adj;Livonian;Livonian;Livonian;;Livonian;;;;;;;;;x
d_trakai;Trakai;Trakai;Trakai;;Trakai;;;;;;;;;x
d_trakai_adj;Trakaian;Trakaian;Trakaian;;Trakaian;;;;;;;;;x
d_slesvig;Sliesvík;Sliesvík;Sliesvík;;Sliesvík;;;;;;;;;x
d_slesvig_adj;Sliesvíkr;Sliesvíkr;Sliesvíkr;;Sliesvíkr;;;;;;;;;x
d_bacs;Bács;Bács;Bács;;Bács;;;;;;;;;x
d_bacs_adj;Bácsian;Bácsian;Bácsian;;Bácsian;;;;;;;;;x
d_moravia;Morawske;Morawske;Morawske;;Morawske;;;;;;;;;x
d_bohemia;Czeske;Czeske;Czeske;;Czeske;;;;;;;;;x
d_pfalz;Pfalzgrafschaft bei Rhein;Pfalzgrafschaft bei Rhein;Pfalzgrafschaft bei Rhein;;Pfalzgrafschaft bei Rhein;;;;;;;;;x
d_pfalz_adj;Rheinish;Rheinish;Rheinish;;Rheinish;;;;;;;;;x
d_sampi;Sámpi;Sámpi;Sámpi;;Sámpi;;;;;;;;;x
d_sampi_adj;Lappish;Lappish;Lappish;;Lappish;;;;;;;;;x
d_strymon;Strymon;Strymon;Strymon;;Strymon;;;;;;;;;x
d_strymon_adj;Greek;Greek;Greek;;Greek;;;;;;;;;x
d_limburg;Limburg;Limburg;Limburg;;Limburg;;;;;;;;;x
d_limburg_adj;Limbürgish;Limbürgish;Limbürgish;;Limbürgish;;;;;;;;;x
d_athens;Hellas;Hellas;Hellas;;Hellas;;;;;;;;;x
d_athens_adj;Hellenic;Hellenic;Hellenic;;Hellenic;;;;;;;;;x
d_berg;Jülich-Kleve-Berg;Jülich-Kleve-Berg;Jülich-Kleve-Berg;;Jülich-Kleve-Berg;;;;;;;;;x
d_berg_adj;Kleveische;Kleveische;Kleveische;;Kleveische;;;;;;;;;x
d_mainz;Mainz;Mainz;Mainz;;Mainz;;;;;;;;;x
d_mainz_adj;Rheinish;Rheinish;Rheinish;;Rheinish;;;;;;;;;x
d_bishopmunster;Münster;Münster;Münster;;Münster;;;;;;;;;x
d_bishopmunster_adj;Münsterian;Münsterian;Münsterian;;Münsterian;;;;;;;;;x
d_trier;Trier;Trier;Trier;;Trier;;;;;;;;;x
d_trier_adj;Trierian;Trierian;Trierian;;Trierian;;;;;;;;;x
d_salzburg;Salzburg;Salzburg;Salzburg;;Salzburg;;;;;;;;;x
d_salzburg_adj;Salzburgian;Salzburgian;Salzburgian;;Salzburgian;;;;;;;;;x
d_bremen;Bremen;Bremen;Bremen;;Bremen;;;;;;;;;x
d_bremen_adj;Bremish;Bremish;Bremish;;Bremish;;;;;;;;;x
d_wurzburg;Ostfranken;Ostfranken;Ostfranken;;Ostfranken;;;;;;;;;x
d_wurzburg_adj;Frankish;Frankish;Frankish;;Frankish;;;;;;;;;x
d_hainaut;Hainaut;Hainaut;Hainaut;;Hainaut;;;;;;;;;x
d_hainaut_adj;Wallonian;Wallonian;Wallonian;;Wallonian;;;;;;;;;x
d_tyrol;Tyrol;Tyrol;Tyrol;;Tyrol;;;;;;;;;x
d_tyrol_adj;Tyrol;Tyrol;Tyrol;;Tyrol;;;;;;;;;x
d_barleduc;Bar;Bar;Bar;;Bar;;;;;;;;;x
d_barleduc_adj;Lotharingian;Lotharingian;Lotharingian;;Lotharingian;;;;;;;;;x
d_upper_lorraine;Moselle;Moselle;Moselle;;Moselle;;;;;;;;;x
d_upper_lorraine_adj;Moselle;Moselle;Moselle;;Moselle;;;;;;;;;x
d_niederbayern;Niederbaiern;Niederbaiern;Niederbaiern;;Niederbaiern;;;;;;;;;x
d_niederbayern_adj;Niederbairische;Niederbairische;Niederbairische;;Niederbairische;;;;;;;;;x
d_zahringen;Zähringen;Zähringen;Zähringen;;Zähringen;;;;;;;;;x
d_zahringen_adj;Zähringern;Zähringern;Zähringern;;Zähringern;;;;;;;;;x
d_bamberg;Bamberg;Bamberg;Bamberg;;Bamberg;;;;;;;;;x
d_bamberg_adj;Fränkische;Fränkische;Fränkische;;Fränkische;;;;;;;;;x
d_teck;Teck;Teck;Teck;;Teck;;;;;;;;;x
d_teck_adj;Schwäbishe;Schwäbishe;Schwäbishe;;Schwäbishe;;;;;;;;;x
d_chur;Chur;Chur;Chur;;Chur;;;;;;;;;x
d_chur_adj;Schwäbishe;Schwäbishe;Schwäbishe;;Schwäbishe;;;;;;;;;x
d_basel;Basel;Basel;Basel;;Basel;;;;;;;;;x
d_basel_adj;Swiss;Swiss;Swiss;;Swiss;;;;;;;;;x
d_arles;Arle;Arle;Arle;;Arle;;;;;;;;;x
d_arles_adj;Occitan;Occitan;Occitan;;Occitan;;;;;;;;;x
d_provence;Provença;Provença;Provença;;Provença;;;;;;;;;x
d_provence_adj;Occitan;Occitan;Occitan;;Occitan;;;;;;;;;x
d_lyon;Lyon;Lyon;Lyon;;Lyon;;;;;;;;;x
d_lyon_adj;Lyonaisse;Lyonaisse;Lyonaisse;;Lyonaisse;;;;;;;;;x
d_aosta;Aosta;Aosta;Aosta;;Aosta;;;;;;;;;x
d_aosta_adj;Savoyard;Savoyard;Savoyard;;Savoyard;;;;;;;;;x
d_liege;Liege;Liege;Liege;;Liege;;;;;;;;;x
d_liege_adj;Liegian;Liegian;Liegian;;Liegian;;;;;;;;;x
d_osterreich;Österreich;Österreich;Österreich;;Österreich;;;;;;;;;x
d_osterreich_adj;Österrische;Österrische;Österrische;;Österrische;;;;;;;;;x
d_halsingland;Hälsingland;Hälsingland;Hälsingland;;Hälsingland;;;;;;;;;x
d_halsingland_adj;Norrländish;Norrländish;Norrländish;;Norrländish;;;;;;;;;x
d_bergslagen;Svealand;Svealand;Svealand;;Svealand;;;;;;;;;x
d_bergslagen_adj;Svea;Svea;Svea;;Svea;;;;;;;;;x
d_smaland;Gotland;Gotland;Gotland;;Gotland;;;;;;;;;x
d_smaland_adj;Gotlandish;Gotlandish;Gotlandish;;Gotlandish;;;;;;;;;x
d_albania;Albania;Albania;Albania;;Albania;;;;;;;;;x
d_albania_adj;Georgian;Georgian;Georgian;;Georgian;;;;;;;;;x
d_vaspurakan;Vaspurakan;Vaspurakan;Vaspurakan;;Vaspurakan;;;;;;;;;x
d_vaspurakan_adj;Armenian;Armenian;Armenian;;Armenian;;;;;;;;;x
d_suenik;Suenik;Suenik;Suenik;;Suenik;;;;;;;;;x
d_suenik_adj;Armenian;Armenian;Armenian;;Armenian;;;;;;;;;x
d_tao;Tayk;Tayk;Tayk;;Tayk;;;;;;;;;x
d_tao_adj;Anatolian;Anatolian;Anatolian;;Anatolian;;;;;;;;;x
d_mesopotamia;Taron;Taron;Taron;;Taron;;;;;;;;;x
d_mesopotamia_adj;Armenian;Armenian;Armenian;;Armenian;;;;;;;;;x
d_frisia;Frisia;Frisia;Frisia;;Frisia;;;;;;;;;x
d_frisia_adj;Frisian;Frisian;Frisian;;Frisian;;;;;;;;;x
d_osnabruck;Osnabrück;Osnabrück;Osnabrück;;Osnabrück;;;;;;;;;x
d_osnabruck_adj;Osnabrückish;Osnabrückish;Osnabrückish;;Osnabrückish;;;;;;;;;x
d_magdeburg;Magdeburg;Magdeburg;Magdeburg;;Magdeburg;;;;;;;;;x
d_magdeburg_adj;Magdeburgish;Magdeburgish;Magdeburgish;;Magdeburgish;;;;;;;;;x
d_cyprus;Nicosia;Nicosia;Nicosia;;Nicosia;;;;;;;;;x
d_cyprus_adj;Nicosian;Nicosian;Nicosian;;Nicosian;;;;;;;;;x
d_limisol;Limmassol;Limmassol;Limmassol;;Limmassol;;;;;;;;;x
d_limisol_adj;Limmassolian;Limmassolian;Limmassolian;;Limmassolian;;;;;;;;;x
d_corsica;Corsica;Corsica;Corsica;;Corsica;;;;;;;;;x
d_corsica_adj;Corsican;Corsican;Corsican;;Corsican;;;;;;;;;x
d_sjaelland;Syäland;Syäland;Syäland;;Syäland;;;;;;;;;x
d_sjaelland_adj;Syälandern;Syälandern;Syälandern;;Syälandern;;;;;;;;;x
d_ostlandet;Víken;Víken;Víken;;Víken;;;;;;;;;x
d_ostlandet_adj;Ostlandske;Ostlandske;Ostlandske;;Ostlandske;;;;;;;;;x
d_pecs;Somogyország;Somogyország;Somogyország;;Somogyország;;;;;;;;;x
d_pecs_adj;Somogyországian;Somogyországien;Somogyországer;;Somogyországí;;;;;;;;;x
d_esztergom_adj;Esztergomite;esztergomien;Esztergomer;;Estrigonianés;;;;;;;;;x
d_temes;Temes;Temes;Temes;;Temes;;;;;;;;;x
d_temes_adj;Temesite;temesite;Temesiter;;Temesí;;;;;;;;;x
d_ungvar_adj;Ungvaran;ungvaran;Ungvarer;;Ungvaranés;;;;;;;;;x
d_pest;Biharország;Biharország;Biharország;;Biharország;;;;;;;;;x
d_pest_adj;Biharországian;Biharországien;Biharországer;;Biharországí;;;;;;;;;x
d_transylvania;Erdélyország;Erdélyország;Erdélyország;;Erdélyország;;;;;;;;;x
d_transylvania_adj;Erdélyországian;Erdélyországien;Erdélyországer;;Erdélyországiano;;;;;;;;;x
d_nyitra;Nyitraország;Nyitraország;Nyitraország;;Nyitraország;;;;;;;;;x
d_nyitra_adj;Nyitraországian;Nyitraországian;Nyitraországer;;Nyitraországí;;;;;;;;;x
d_tarent;Principato di Taranto;Principato di Taranto;Principato di Taranto;;Principato di Taranto;;;;;;;;;x
d_tarent_adj;Tarantian;Tarantian;Tarantian;;Tarantian;;;;;;;;;x
d_loritello;Loritello;Loritello;Loritello;;Loritello;;;;;;;;;x
d_loritello_adj;Loritellan;Loritellan;Loritellan;;Loritellan;;;;;;;;;x
d_napoli;Napoli;Napoli;Napoli;;Napoli;;;;;;;;;x
d_napoli_adj;Napolian;Napolian;Napolian;;Napolian;;;;;;;;;x
d_ancona;Marche;Marche;Marche;;Marche;;;;;;;;;x
d_ancona_adj;Marchian;Marchian;Marchian;;Marchian;;;;;;;;;x
d_ravenna;Ravenna;Ravenna;Ravenna;;Ravenna;;;;;;;;;x
d_ravenna_adj;Romagnian;Romagnian;Romagnian;;Romagnian;;;;;;;;;x
d_modena;Modena e Reggio;Modena e Reggio;Modena e Reggio;;Modena e Reggio;;;;;;;;;x
d_modena_adj;Modenan;Modenan;Modenan;;Modenan;;;;;;;;;x
d_urbino;Urbino;Urbino;Urbino;;Urbino;;;;;;;;;x
d_urbino_adj;Urbinian;Urbinian;Urbinian;;Urbinian;;;;;;;;;x
d_lucca;Lucca;Lucca;Lucca;;Lucca;;;;;;;;;x
d_lucca_adj;Luccan;Luccan;Luccan;;Luccan;;;;;;;;;x
d_mantua;Mantua;Mantua;Mantua;;Mantua;;;;;;;;;x
d_mantua_adj;Mantuian;Mantuian;Mantuian;;Mantuian;;;;;;;;;x
d_parma;Parma;Parma;Parma;;Parma;;;;;;;;;x
d_parma_adj;Parmese;Parmese;Parmese;;Parmese;;;;;;;;;x
d_savona;Savona;Savona;Savona;;Savona;;;;;;;;;x
d_savona_adj;Savonian;Savonian;Savonian;;Savonian;;;;;;;;;x
d_monferrato;Monferrato;Monferrato;Monferrato;;Monferrato;;;;;;;;;x
d_monferrato_adj;Monferratian;Monferratian;Monferratian;;Monferratian;;;;;;;;;x
d_toscana;Toscana;Toscana;Toscana;;Toscana;;;;;;;;;x
d_toscana_adj;Toscanan;Toscanan;Toscanan;;Toscanan;;;;;;;;;x
d_como;Como;Como;Como;;Como;;;;;;;;;x
d_como_adj;Comoan;Comoan;Comoan;;Comoan;;;;;;;;;x
d_lombardia;Milan;Milan;Milan;;Milan;;;;;;;;;x
d_lombardia_adj;Lombardian;Lombardian;Lombardian;;Lombardian;;;;;;;;;x
d_venice;Venezia;Venezia;Venezia;;Venezia;;;;;;;;;x
d_venice_adj;Veneto;Veneto;Veneto;;Veneto;;;;;;;;;x
d_genoa;Genova;Genova;Genova;;Genova;;;;;;;;;x
d_genoa_adj;Genovesan;Genovesan;Genovesan;;Genovesan;;;;;;;;;x
d_sicily;Sicilia;Sicilia;Sicilia;;Sicilia;;;;;;;;;x
d_sicily_adj;Siciliani;Siciliani;Siciliani;;Siciliani;;;;;;;;;x
d_apulia;Puglia;Puglia;Puglia;;Puglia;;;;;;;;;x
d_apulia_adj;Pugliani;Pugliani;Pugliani;;Pugliani;;;;;;;;;x
d_alvito;Alvito;Alvito;Alvito;;Alvito;;;;;;;;;x
d_alvito_adj;Alvitian;Alvitian;Alvitian;;Alvitian;;;;;;;;;x
d_skane;Skaane;Skaane;Skaane;;Skaane;;;;;;;;;x
d_skane_adj;Skaanske;Skaanske;Skaanske;;Skaanske;;;;;;;;;x
d_oltenia;Oltenia;Oltenia;Oltenia;;Oltenia;;;;;;;;;x
d_oltenia_adj;Oltenian;Oltenian;Oltenian;;Oltenian;;;;;;;;;x
d_wallachia;Muntenia;Muntenia;Muntenia;;Muntenia;;;;;;;;;x
d_wallachia_adj;Muntenian;Muntenian;Muntenian;;Muntenian;;;;;;;;;x
d_moldau;Tara de Sus;Tara de Sus;Tara de Sus;;Tara de Sus;;;;;;;;;x
d_moldau_adj;Moldovenesc;Moldovenesc;Moldovenesc;;Moldovenesc;;;;;;;;;x
d_basarabia;Tara de Jos;Tara de Jos;Tara de Jos;;Tara de Jos;;;;;;;;;x
d_basarabia_adj;Moldovenesc;Moldovenesc;Moldovenesc;;Moldovenesc;;;;;;;;;x
d_ujavar;Újavár;Újavár;Újavár;;Újavár;;;;;;;;;x
d_ujavar_adj;Újavárian;Újavárian;Újavárian;;Újavárian;;;;;;;;;x
d_gyor;Gyõr;Gyõr;Gyõr;;Gyõr;;;;;;;;;x
d_gyor_adj;Gyõrian;Gyõrian;Gyõrian;;Gyõrian;;;;;;;;;x
