#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Bohemia;;;;;;;;;;;;;;
#HRE;;;;;;;;;;;;;;
c_ravensberg_adj;Ravensbergische;Ravensbergische;Ravensbergische;;Ravensbergische;;;;;;;;;x
c_kuenring_adj;Küenringische;Küenringische;Küenringische;;Küenringische;;;;;;;;;x
c_comburg_adj;Comburger;Comburger;Comburger;;Comburger;;;;;;;;;x
c_chur_adj;Churische;Churische;Churische;;Churische;;;;;;;;;x
c_celje_adj;Celjen;Celjen;Celjen;;Celjen;;;;;;;;;x
c_tregor_adj;Trégorian;Trégorian;Trégorian;;Trégorian;;;;;;;;;x
c_dannenberg_adj;Dannenbergische;Dannenbergische;Dannenbergische;;Dannenbergische;;;;;;;;;x
c_lauffen_adj;Lauffische;Lauffische;Lauffische;;Lauffische;;;;;;;;;x
c_merseburg_adj;Merseburgische;Merseburgische;Merseburgische;;Merseburgische;;;;;;;;;x
c_goslar_adj;Goslarische;Goslarische;Goslarische;;Goslarische;;;;;;;;;x
c_ansbach_adj;Ansbachische;Ansbachische;Ansbachische;;Ansbachische;;;;;;;;;x
c_prignitz_adj;Prignitzische;Prignitzische;Prignitzische;;Prignitzische;;;;;;;;;x
c_voigtland_adj;Voigtlandische;Voigtlandische;Voigtlandische;;Voigtlandische;;;;;;;;;x
c_konigssondergau_adj;Königsondergauische;Königsondergauische;Königsondergauische;;Königsondergauische;;;;;;;;;x
c_zweibrucken_adj;Zweibrückische;Zweibrückische;Zweibrückische;;Zweibrückische;;;;;;;;;x
c_reinholdsburg_adj;Reinholdsburgische;Reinholdsburgische;Reinholdsburgische;;Reinholdsburgische;;;;;;;;;x
c_vianden_adj;Viandische;Viandische;Viandische;;Viandische;;;;;;;;;x
c_aachen_adj;Aachener;Aachener;Aachener;;Aachener;;;;;;;;;x
c_arnhem_adj;Veluweische;Veluweische;Veluweische;;Veluweische;;;;;;;;;x
c_valenciennes_adj;Valenciennes;Valenciennes;Valenciennes;;Valenciennes;;;;;;;;;x
c_cambrai_adj;Cambrai;Cambrai;Cambrai;;Cambrai;;;;;;;;;x
c_brussel_adj;Brussel;Brussel;Brussel;;Brussel;;;;;;;;;x
c_arlon_adj;Arlon;Arlon;Arlon;;Arlon;;;;;;;;;x
c_schaumburg_adj;Schaumburgische;Schaumburgische;Schaumburgische;;Schaumburgische;;;;;;;;;x
c_bar_adj;Bar;Bar;Bar;;Bar;;;;;;;;;x
c_pontamousson_adj;Pont-á-Mousson;Pont-á-Mousson;Pont-á-Mousson;;Pont-á-Mousson;;;;;;;;;x
c_eberstein_adj;Ebersteinische;Ebersteinische;Ebersteinische;;Ebersteinische;;;;;;;;;x
c_oettingen_adj;Oettigenishe;Oettigenishe;Oettigenishe;;Oettigenishe;;;;;;;;;x
c_teck_adj;Teckishe;Teckishe;Teckishe;;Teckishe;;;;;;;;;x
c_helfenstein_adj;Helfensteinische;Helfensteinische;Helfensteinische;;Helfensteinische;;;;;;;;;x
c_hohenloe_adj;Hohenloeische;Hohenloeische;Hohenloeische;;Hohenloeische;;;;;;;;;x
c_hohenzollern_adj;Zollernishe;Zollernishe;Zollernishe;;Zollernishe;;;;;;;;;x
c_leuchenberg_adj;Leuchenbergische;Leuchenbergische;Leuchenbergische;;Leuchenbergische;;;;;;;;;x
c_rustringen_adj;Rüstringer;Rüstringer;Rüstringer;;Rüstringer;;;;;;;;;x
c_magdeburg_adj;Magdeburgische;Magdeburgische;Magdeburgische;;Magdeburgische;;;;;;;;;x
c_blankenburg_adj;Blankenburgische;Blankenburgische;Blankenburgische;;Blankenburgische;;;;;;;;;x
c_wittenberg_adj;Wittenbergische;Wittenbergische;Wittenbergische;;Wittenbergische;;;;;;;;;x
c_brehna_adj;Brehnaische;Brehnaische;Brehnaische;;Brehnaische;;;;;;;;;x
c_schwartzburg_adj;Schwartzburgische;Schwartzburgische;Schwartzburgische;;Schwartzburgische;;;;;;;;;x
c_tecklenburg_adj;Tecklenburgische;Tecklenburgische;Tecklenburgische;;Tecklenburgische;;;;;;;;;x
c_lauenburg_adj;Lauenburgische;Lauenburgische;Lauenburgische;;Lauenburgische;;;;;;;;;x
c_hildesheim_adj;Hildesheimische;Hildesheimische;Hildesheimische;;Hildesheimische;;;;;;;;;x
c_regensburg_adj;Regensburgische;Regensburgische;Regensburgische;;Regensburgische;;;;;;;;;x
c_gorz_adj;Görzische;Görzische;Görzische;;Görzische;;;;;;;;;x
c_lausitz_adj;Oberlausitzische;Oberlausitzische;Oberlausitzische;;Oberlausitzische;;;;;;;;;x
c_sponheim_adj;Sponheimische;Sponheimische;Sponheimische;;Sponheimische;;;;;;;;;x
c_berg_adj;Bergische;Bergische;Bergische;;Bergische;;;;;;;;;x
c_niederlausitz_adj;Niederlausitzische;Niederlausitzische;Niederlausitzische;;Niederlausitzische;;;;;;;;;x
c_dithmarschen_adj;Dithmarchische;Dithmarchische;Dithmarchische;;Dithmarchische;;;;;;;;;x
c_wargrien_adj;Wargrian;Wargrian;Wargrian;;Wargrian;;;;;;;;;x
c_henneberg_adj;Hennebergische;Hennebergische;Hennebergische;;Hennebergische;;;;;;;;;x
c_saarbrucken_adj;Saarbrückische;Saarbrückische;Saarbrückische;;Saarbrückische;;;;;;;;;x
c_schwerin_adj;Schwerinische;Schwerinische;Schwerinische;;Schwerinische;;;;;;;;;x
c_frankfurt_adj;Hanuaische;Hanuaische;Hanuaische;;Hanuaische;;;;;;;;;x
c_bentheim_adj;Bentheimer;Bentheimer;Bentheimer;;Bentheimer;;;;;;;;;x
c_zeitz_adj;Zeitzische;Zeitzische;Zeitzische;;Zeitzische;;;;;;;;;x
c_augsburg_adj;Augsburgische;Augsburgische;Augsburgische;;Augsburgische;;;;;;;;;x
c_pitten_adj;Pittische;Pittische;Pittische;;Pittische;;;;;;;;;x
c_waldburg_adj;Walburgische;Walburgische;Walburgische;;Walburgische;;;;;;;;;x
c_mark_adj;Markische;Markische;Markische;;Markische;;;;;;;;;x
c_zutphen_adj;Zupthische;Zupthische;Zupthische;;Zupthische;;;;;;;;;x
c_brandenburg_adj;Brandenburgische;Brandenburgische;Brandenburgische;;Brandenburgische;;;;;;;;;x
c_wurzburg_adj;Wurzburgische;Wurzburgische;Wurzburgische;;Wurzburgische;;;;;;;;;x
#Burgundy;;;;;;;;;;;;;;
c_cheese_adj;Grüyereische;Grüyereische;Grüyereische;;Grüyereische;;;;;;;;;x
c_basel_adj;Baselische;Baselische;Baselische;;Baselische;;;;;;;;;x
c_montbeliard_adj;Montbéliard;Montbéliard;Montbéliard;;Montbéliard;;;;;;;;;x
c_bugey_adj;Bresse;Bresse;Bresse;;Bresse;;;;;;;;;x
c_chablais_adj;Chablis;Chablis;Chablis;;Chablis;;;;;;;;;x
c_portois_adj;Portois;Portois;Portois;;Portois;;;;;;;;;x
c_arles_adj;Arles;Arles;Arles;;Arles;;;;;;;;;x
c_graisivaudan_adj;Graisivaudan;Graisivaudan;Graisivaudan;;Graisivaudan;;;;;;;;;x
c_gapencais_adj;Gapençais;Gapençais;Gapençais;;Gapençais;;;;;;;;;x
c_forcalquier_adj;Haute Provence;Haute Provence;Haute Provence;;Haute Provence;;;;;;;;;x
c_namur_adj;Namurische;Namurische;Namurische;;Namurische;;;;;;;;;x
c_limburg_adj;Limburgische;Limburgische;Limburgische;;Limburgische;;;;;;;;;x
c_stavelot_adj;Zutphenische;Zutphenische;Zutphenische;;Zutphenische;;;;;;;;;x
c_oversticht_adj;Overstichtische;Overstichtische;Overstichtische;;Overstichtische;;;;;;;;;x
c_laroche_adj;La Rochian;La Rochian;La Rochian;;La Rochian;;;;;;;;;x
c_chiny_adj;Cinean;Cinean;Cinean;;Cinean;;;;;;;;;x
c_amous_adj;Amous;Amous;Amous;;Amous;;;;;;;;;x
c_aosta_adj;Aosta;Aosta;Aosta;;Aosta;;;;;;;;;x
#Poland;;;;;;;;;;;;;;
c_rawamazovia_adj;Brodnoski;Brodnoski;Brodnoski;;Brodnoski;;;;;;;;;x
c_leczyca_adj;Leczyca;Leczyca;Leczyca;;Leczyca;;;;;;;;;x
c_legnica_adj;Legnica;Legnica;Legnica;;Legnica;;;;;;;;;x
c_pultusk_adj;Pultusk;Pultusk;Pultusk;;Pultusk;;;;;;;;;x
#Denmark;;;;;;;;;;;;;;
c_hardsyssel_adj;Harsýslr;Harsýslr;Harsýslr;;Harsýslr;;;;;;;;;x
c_vestervig_adj;Vestervíkr;Vestervíkr;Vestervíkr;;Vestervíkr;;;;;;;;;x
c_jylland_adj;Ábúsýslr;Ábúsýslr;Ábúsýslr;;Ábúsýslr;;;;;;;;;x
c_sonderjylland_adj;Sillendr;Sillendr;Sillendr;;Sillendr;;;;;;;;;x
c_lolland_adj;Lalandr;Lalandr;Lalandr;;Lalandr;;;;;;;;;x
c_vestsjaelland_adj; Syälandr; Syälandr; Syälandr;; Syälandr;;;;;;;;;x
c_ostskane_adj;Östær Skaannskr;Östær Skaannskr;Östær Skaannskr;;Östær Skaannskr;;;;;;;;;x
c_nordfriisland_adj;Nordfrysk;Nordfrysk;Nordfrysk;;Nordfrysk;;;;;;;;;x
#Georgia and Armenia;;;;;;;;;;;;;;x
c_lori_adj;Lorian;Lorian;Lorian;;Lorian;;;;;;;;;x
c_odishi_adj;Odishian;Odishian;Odishian;;Odishian;;;;;;;;;x
c_hereti_adj;Heretian;Heretian;Heretian;;Heretian;;;;;;;;;x
c_baghk_adj;Baghkian;Baghkian;Baghkian;;Baghkian;;;;;;;;;x
c_utik_adj;Utikian;Utikian;Utikian;;Utikian;;;;;;;;;x
c_artsakh_adj;Artsakhian;Artsakhian;Artsakhian;;Artsakhian;;;;;;;;;x
c_jiqeti_adj;Jiqetian;Jiqetian;Jiqetian;;Jiqetian;;;;;;;;;x
c_klarjeti_adj;Klarjetian;Klarjetian;Klarjetian;;Klarjetian;;;;;;;;;x
c_vanand_adj;Vanandian;Vanandian;Vanandian;;Vanandian;;;;;;;;;x
c_simsir_adj;Simsirian;Simsirian;Simsirian;;Simsirian;;;;;;;;;x
c_tusheti_adj;Tushetian;Tushetian;Tushetian;;Tushetian;;;;;;;;;x
c_racha_adj;Rachaian;Rachaian;Rachaian;;Rachaian;;;;;;;;;x
c_arran_adj;Arranian;Arranian;Arranian;;Arranian;;;;;;;;;x
c_corduene_adj;Cordueneian;Cordueneian;Cordueneian;;Cordueneian;;;;;;;;;x
c_persarmenia_adj;Persarmeniaian;Persarmeniaian;Persarmeniaian;;Persarmeniaian;;;;;;;;;x
c_goghtn_adj;Goghtnian;Goghtnian;Goghtnian;;Goghtnian;;;;;;;;;x
c_sarir_adj;Saririan;Saririan;Saririan;;Saririan;;;;;;;;;x
c_dzopk_adj;Dzopkian;Dzopkian;Dzopkian;;Dzopkian;;;;;;;;;x
#Sweden;;;;;;;;;;;;;;
c_finnveden_adj;Finnvedenr;Finnvedenr;Finnvedenr;;Finnvedenr;;;;;;;;;x
c_attundaland_adj;Attundalandr;Attundalandr;Attundalandr;;Attundalandr;;;;;;;;;x
c_fjadrundaland_adj;Fjädrundalandr;Fjädrundalandr;Fjädrundalandr;;Fjädrundalandr;;;;;;;;;x
c_skara_adj;Skarar;Skarar;Skarar;;Skarar;;;;;;;;;x
c_more_adj;Mörer;Mörer;Mörer;;Mörer;;;;;;;;;x
c_tjust_adj;Värendr;Värendr;Värendr;;Värendr;;;;;;;;;x
#Cyprus;;;;;;;;;;;;;;
c_nicosia_adj;Nicosian;Nicosian;Nicosian;;Nicosian;;;;;;;;;x
c_paphos_adj;Paphosian;Paphosian;Paphosian;;Paphosian;;;;;;;;;x
#Italy;;;;;;;;;;;;;;
c_terradicomune_adj;Corsu;Corsu;Corsu;;Corsu;;;;;;;;;x
c_corse_adj;Corsu;Corsu;Corsu;;Corsu;;;;;;;;;x
c_gallura_adj;Galluranese;Galluranese;Galluranese;;Galluranese;;;;;;;;;x
c_logudoro_adj;Logudoronese;Logudoronese;Logudoronese;;Logudoronese;;;;;;;;;x
c_modica_adj;Muòricanese;Muòricanese;Muòricanese;;Muòricanese;;;;;;;;;x
c_enna_adj;Castru Janianese;Castru Janianese;Castru Janianese;;Castru Janianese;;;;;;;;;x
c_catanzaro_adj;Catanzarinese;Catanzarinese;Catanzarinese;;Catanzarinese;;;;;;;;;x
c_gravina_adj;Gravinianese;Gravinianese;Gravinianese;;Gravinianese;;;;;;;;;x
c_conversano_adj;Conservanese;Conservanese;Conservanese;;Conservanese;;;;;;;;;x
c_larino_adj;Larinese;Larinese;Larinese;;Larinese;;;;;;;;;x
c_marsico_adj;Marsiconese;Marsiconese;Marsiconese;;Marsiconese;;;;;;;;;x
c_chieti_adj;Chietianese;Chietianese;Chietianese;;Chietianese;;;;;;;;;x
c_aversa_adj;Aversaianese;Aversaianese;Aversaianese;;Aversaianese;;;;;;;;;x
c_molise_adj;Molisianese;Molisianese;Molisianese;;Molisianese;;;;;;;;;x
c_gaeta_adj;Gaetanese;Gaetanese;Gaetanese;;Gaetanese;;;;;;;;;x
c_alife_adj;Alifianese;Alifianese;Alifianese;;Alifianese;;;;;;;;;x
c_manopello_adj;Manopellianese;Manopellianese;Manopellianese;;Manopellianese;;;;;;;;;x
c_alvito_adj;Alvitoanese;Alvitoanese;Alvitoanese;;Alvitoanese;;;;;;;;;x
c_arezzo_adj;Arezzianese;Arezzianese;Arezzianese;;Arezzianese;;;;;;;;;x
c_fermo_adj;Fermianese;Fermianese;Fermianese;;Fermianese;;;;;;;;;x
c_camerino_adj;Camerinianese;Camerinianese;Camerinianese;;Camerinianese;;;;;;;;;x
c_nerola_adj;Nerolianese;Nerolianese;Nerolianese;;Nerolianese;;;;;;;;;x
c_tusculum_adj;Tusculumianese;Tusculumianese;Tusculumianese;;Tusculumianese;;;;;;;;;x
c_malaspina_adj;Malaspinainese;Malaspinainese;Malaspinainese;;Malaspinainese;;;;;;;;;x
c_montefeltro_adj;Montefeltrianses;Montefeltrianses;Montefeltrianses;;Montefeltrianses;;;;;;;;;x
c_frignano_adj;Frignanianse;Frignanianse;Frignanianse;;Frignanianse;;;;;;;;;x
c_forli_adj;Forlianese;Forlianese;Forlianese;;Forlianese;;;;;;;;;x
c_piacenza_adj;Piacenzianese;Piacenzianese;Piacenzianese;;Piacenzianese;;;;;;;;;x
c_bergamo_adj;Bergamianese;Bergamianese;Bergamianese;;Bergamianese;;;;;;;;;x
c_viterbo_adj;Viterboianese;Viterboianese;Viterboianese;;Viterboianese;;;;;;;;;x
c_finale_adj;Finalianses;Finalianses;Finalianses;;Finalianses;;;;;;;;;x
c_ivrea_adj;Ivreianese;Ivreianese;Ivreianese;;Ivreianese;;;;;;;;;x
c_bassano_adj;Bassanoanese;Bassanoanese;Bassanoanese;;Bassanoanese;;;;;;;;;x
c_celano_adj;Celanianese;Celanianese;Celanianese;;Celanianese;;;;;;;;;x
c_rimini_adj;Riminiani;Riminiani;Riminiani;;Riminiani;;;;;;;;;x
c_guidi_adj;Guidianese;Guidianese;Guidianese;;Guidianese;;;;;;;;;x
c_volterra_adj;Volterranese;Volterranese;Volterranese;;Volterranese;;;;;;;;;x
c_novellara_adj;Novellaranese;Novellaranese;Novellaranese;;Novellaranese;;;;;;;;;x
c_bobbio_adj;Bobbianese;Bobbianese;Bobbianese;;Bobbianese;;;;;;;;;x
c_ventimiglia_adj;Ventigmiliani;Ventigmiliani;Ventigmiliani;;Ventigmiliani;;;;;;;;;x
c_como_adj;Comoianese;Comoianese;Comoianese;;Comoianese;;;;;;;;;x
c_rovigo_adj;Rovigianese;Rovigianese;Rovigianese;;Rovigianese;;;;;;;;;x
c_perugia_adj;Perugianese;Perugianese;Perugianese;;Perugianese;;;;;;;;;x
c_sanmarino_adj;San Marinoese;San Marinoese;San Marinoese;;San Marinoese;;;;;;;;;x
c_reggionellemilia_adj;Emilliani;Emilliani;Emilliani;;Emilliani;;;;;;;;;x
c_savona_adj;Savonianese;Savonianese;Savonianese;;Savonianese;;;;;;;;;x
c_trieste_adj;Triesteni;Triesteni;Triesteni;;Triesteni;;;;;;;;;x
c_friuli_adj;Friulianese;Friulianese;Friulianese;;Friulianese;;;;;;;;;x
c_sangermano_adj;Aquinoni;Aquinoni;Aquinoni;;Aquinoni;;;;;;;;;x
c_amalfi_adj;Amalfinese;Amalfinese;Amalfinese;;Amalfinese;;;;;;;;;x
c_troia_adj;Troianese;Troianese;Troianese;;Troianese;;;;;;;;;x
c_novara_adj;Novaran;Novaran;Novaran;;Novaran;;;;;;;;;x
c_sepiro_adj;Sepiro;Sepiro;Sepiro;;Sepiro;;;;;;;;;x
#Moldovia;;;;;;;;;;;;;;
c_bacau_adj;Bacauian;Bacauian;Bacauian;;Bacauian;;;;;;;;;x
c_iasi_adj;Iasian;Iasian;Iasian;;Iasian;;;;;;;;;x
c_targujiu_adj;Targu Jiuan;Targu Jiuan;Targu Jiuan;;Targu Jiuan;;;;;;;;;x
c_buzau_adj;Buzauan;Buzauan;Buzauan;;Buzauan;;;;;;;;;x
#France;;;;;;;;;;;;;;
c_nimes_adj;Nimes;Nimes;Nimes;;Nimes;;;;;;;;;x
c_milau_adj;Milau;Milau;Milau;;Milau;;;;;;;;;x
c_carlades_adj;Carladés;Carladés;Carladés;;Carladés;;;;;;;;;x
c_valentinois_adj;Valentinois;Valentinois;Valentinois;;Valentinois;;;;;;;;;x
c_marsan_adj;Marsan;Marsan;Marsan;;Marsan;;;;;;;;;x
c_auxois_adj;Auxois;Auxois;Auxois;;Auxois;;;;;;;;;x
c_albi_adj;Albi;Albi;Albi;;Albi;;;;;;;;;x
c_beziers_adj;Besièrs;Besièrs;Besièrs;;Besièrs;;;;;;;;;x
c_beauvais_adj;Beauvais;Beauvais;Beauvais;;Beauvais;;;;;;;;;x
c_rethel_adj;Réthel;Réthel;Réthel;;Réthel;;;;;;;;;x
c_sancerre_adj;Sancerre;Sancerre;Sancerre;;Sancerre;;;;;;;;;x
c_archreims_adj;Reims;Reims;Reims;;Reims;;;;;;;;;x
c_bourges_adj;Bourges;Bourges;Bourges;;Bourges;;;;;;;;;x
c_champagne_adj;Troyes;Troyes;Troyes;;Troyes;;;;;;;;;x
c_tonnerre_adj;Tonnerre;Tonnerre;Tonnerre;;Tonnerre;;;;;;;;;x
c_langres_adj;Langres;Langres;Langres;;Langres;;;;;;;;;x
c_brie_adj;Brie;Brie;Brie;;Brie;;;;;;;;;x
c_perche_adj;Perche;Perche;Perche;;Perche;;;;;;;;;x
c_velay_adj;Velai;Velai;Velai;;Velai;;;;;;;;;x
c_comminges_adj;Comenge;Comenge;Comenge;;Comenge;;;;;;;;;x
c_turenne_adj;Ventadorn;Ventadorn;Ventadorn;;Ventadorn;;;;;;;;;x
c_murat_adj;Muratain;Muratain;Muratain;;Muratain;;;;;;;;;x
c_ponthneiu_adj;Ponthneiuan;Ponthneiuan;Ponthneiuan;;Ponthneiuan;;;;;;;;;x
c_alencon_adj;Alenconan;Alenconan;Alenconan;;Alenconan;;;;;;;;;x
c_bayeux_adj;Bayeuxan;Bayeuxan;Bayeuxan;;Bayeuxan;;;;;;;;;x
c_coustance_adj;Coustancean;Coustancean;Coustancean;;Coustancean;;;;;;;;;x
c_dreux_adj;Dreuxan;Dreuxan;Dreuxan;;Dreuxan;;;;;;;;;x
c_porhet_adj;Porhëtian;Porhëtian;Porhëtian;;Porhëtian;;;;;;;;;x
c_valois_adj;Valoisan;Valoisan;Valoisan;;Valoisan;;;;;;;;;x
c_southvexin_adj;Sud Vexian;Sud Vexian;Sud Vexian;;Sud Vexian;;;;;;;;;x
c_tournai_adj;Tournaian;Tournaian;Tournaian;;Tournaian;;;;;;;;;x
c_lille_adj;Lillian;Lillian;Lillian;;Lillian;;;;;;;;;x
c_saintpol_adj;Saint- Polan;Saint- Polan;Saint- Polan;;Saint- Polan;;;;;;;;;x
c_dauphinedeauvergne_adj;Auvèrnhe;Auvèrnhe;Auvèrnhe;;Auvèrnhe;;;;;;;;;x
c_gatinas_adj;Gâtinais;Gâtinais;Gâtinais;;Gâtinais;;;;;;;;;x
c_couserans_adj;Couserans;Couserans;Couserans;;Couserans;;;;;;;;;x
c_porcien_adj;Porcien;Porcien;Porcien;;Porcien;;;;;;;;;x
c_vertus_adj;Vertus;Vertus;Vertus;;Vertus;;;;;;;;;x
c_chateaudun_adj;Chateaudun;Chateaudun;Chateaudun;;Chateaudun;;;;;;;;;x
c_bigorre_adj;Bigorre;Bigorre;Bigorre;;Bigorre;;;;;;;;;x
c_quercy_adj;Quercy;Quercy;Quercy;;Quercy;;;;;;;;;x
c_aunis_adj;Aunis;Aunis;Aunis;;Aunis;;;;;;;;;x
c_laval_adj;Laval;Laval;Laval;;Laval;;;;;;;;;x
c_dauphine_viennois_adj;Viennois;Viennois;Viennois;;Viennois;;;;;;;;;x
c_bourbon_adj;Bourbon;Bourbon;Bourbon;;Bourbon;;;;;;;;;x
c_ponthieu_adj;Ponthieu;Ponthieu;Ponthieu;;Ponthieu;;;;;;;;;x
c_artois_adj;Artois;Artois;Artois;;Artois;;;;;;;;;x
c_porhoet_adj;Porhoët;Porhoët;Porhoët;;Porhoët;;;;;;;;;x
c_ventadour_adj;Ventadour;Ventadour;Ventadour;;Ventadour;;;;;;;;;x
c_mortain_adj;Mortain;Mortain;Mortain;;Mortain;;;;;;;;;x
#ERE;;;;;;;;;;;;;;
c_polybotos_adj;Polybotosian;Polybotosian;Polybotosian;;Polybotosian;;;;;;;;;x
c_mosynopolis_adj;Mosynopolisian;Mosynopolisian;Mosynopolisian;;Mosynopolisian;;;;;;;;;x
c_amasia_adj;Amasiaian;Amasiaian;Amasiaian;;Amasiaian;;;;;;;;;x
c_philadelphia_adj;Philadelphian;Philadelphian;Philadelphian;;Philadelphian;;;;;;;;;x
c_dorostotum_adj;Boruyian;Boruyian;Boruyian;;Boruyian;;;;;;;;;x
c_hellas_adj;Naupaktosian;Naupaktosian;Naupaktosian;;Naupaktosian;;;;;;;;;x
#Holyland;;;;;;;;;;;;;;
c_saone_adj;Saônan;Saônan;Saônan;;Saônan;;;;;;;;;x
c_hazart_adj;Hazartian;Hazartian;Hazartian;;Hazartian;;;;;;;;;x
c_masyaf_adj;Maysafan;Maysafan;Maysafan;;Maysafan;;;;;;;;;x
c_sis_adj;Sisian;Sisian;Sisian;;Sisian;;;;;;;;;x
c_anamur_adj;Anamurian;Anamurian;Anamurian;;Anamurian;;;;;;;;;x
c_lamas_adj;Lamasan;Lamasan;Lamasan;;Lamasan;;;;;;;;;x
c_harran_adj;Harranan;Harranan;Harranan;;Harranan;;;;;;;;;x
c_manbij_adj;Manbijan;Manbijan;Manbijan;;Manbijan;;;;;;;;;x
c_monferrand_adj;Monferrandish;Monferrandish;Monferrandish;;Monferrandish;;;;;;;;;x
c_kafrtab_adj;Kafr-Taban;Kafr-Taban;Kafr-Taban;;Kafr-Taban;;;;;;;;;x
c_salamiyah_adj;Salamiyahan;Salamiyahan;Salamiyahan;;Salamiyahan;;;;;;;;;x
c_gibelet_adj;Gibletian;Gibletian;Gibletian;;Gibletian;;;;;;;;;x
c_sebastia_adj;Sebastian;Sebastian;Sebastian;;Sebastian;;;;;;;;;x
c_mardin_adj;Mardinian;Mardinian;Mardinian;;Mardinian;;;;;;;;;x
c_kaisun_adj;Kaisunuan;Kaisunuan;Kaisunuan;;Kaisunuan;;;;;;;;;x
