#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#Norwegian;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV283;Sunded;Sunded;Sunded;;Sunded;;;;;;;;;x
PROV280;Norrland;Norrland;Norrland;;Norrland;;;;;;;;;x
PROV290;Tiundaland;Tiundaland;Tiundaland;;Tiundaland;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Polish;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV428;Kujawy;Kujawy;Kujawy;;Kujawy;;;;;;;;;x
PROV429;Gniezno;Gnesne;Gniezno;;Gniezno;;;;;;;;;x
PROV430;Lubusz;Lubusz;Lubusz;;Lubusz;;;;;;;;;x
PROV431;Poznan;Poznan;Poznan;;Poznán;;;;;;;;;x
PROV432;Kalisz;Kalisz;Kalisz;;Kalisz;;;;;;;;;x
PROV435;Glogów;Glogów;Glogów;;Glogów;;;;;;;;;x
PROV434;Wroclaw;Wroclaw;Wroclaw;;Wroclaw;;;;;;;;;x
PROV527;Krakow;Cracovie;Krakau;;Cracovia;;;;;;;;;x
PROV528;Sieradz;Sieradz;Sieradz;;Sieradz;;;;;;;;;x
PROV530;Czersk;Czersk;Czersk;;Czersk;;;;;;;;;x
PROV531;Sandomierz;Sandomierz;Sandomierz;;Sandomierz;;;;;;;;;x
PROV532;Sacz;Sacz;Sacz;;Sacz;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Balkans;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV459;Krk;Krk;Krk;;Krk;;;;;;;;;x
PROV460;Zagorje;Zagorje;Zagorje;;Zagorje;;;;;;;;;x
PROV462;Vukova;Vukova;Vukova;;Vukova;;;;;;;;;x
PROV464;Lika;Lika;Lika;;Lika;;;;;;;;;x
PROV466;Podgorje;Podgorje;Podgorje;;Podgorje;;;;;;;;;x
PROV503;Podrinje;Podrinje;Podrinje;;Podrinje;;;;;;;;;x
PROV504;Rama;Rama;Rama;;Rama;;;;;;;;;x
PROV465;Zadar;Zadar;Zadar;;Zadar;;;;;;;;;x
PROV467;Cetina;Cetina;Cetina;;Cetina;;;;;;;;;x
PROV505;Belgrad;Belgrad;Belgrad;;Belgrad;;;;;;;;;x
PROV469;Crna Gora;Crna Gora;Crna Gora;;Crna Gora;;;;;;;;;x
PROV507;Kran;Kran;Kran;;Kran;;;;;;;;;x
PROV498;Zagore;Zagore;Zagore;;Zagore;;;;;;;;;x
PROV493;Plovdiv;Plovdiv;Plovdiv;;Plovdiv;;;;;;;;;x
PROV508;Preslav;Preslav;Preslav;;Preslav;;;;;;;;;x
PROV500;Sredets;Sredets;Sredets;;Sredets;;;;;;;;;x
PROV499;Tarnovo;Tarnovo;Tarnovo;;Tarnovo;;;;;;;;;x
PROV508;Niš;Niš;Niš;;Niš;;;;;;;;;x
PROV471;Ohrid;Ohrid;Ohrid;;Ohrid;;;;;;;;;x
PROV494;Adrianopol;Adrianopol;Adrianopol;;Adrianopol;;;;;;;;;x
PROV468;Dubrovnik;Dubrovnik;Dubrovnik;;Dubrovnik;;;;;;;;;x
PROV510;Konstanta;Konstanta;Konstanta;;Konstanta;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#German territories;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV89;Kleve;Kleve;Kleve;;Kleve;;;;;;;;;x
PROV120;Grone;Grone;Grone;;Grone;;;;;;;;;x
PROV259;Lippe;Lippe;Lippe;;Lippe;;;;;;;;;x
PROV311;Bayreuth;Bayreuth;Bayreuth;;Bayreuth;;;;;;;;;x
PROV359;Traungau;Traungau;Traungau;;Traungau;;;;;;;;;x
PROV364;Oberlausitz;Oberlausitz;Oberlausitz;;Oberlausitz;;;;;;;;;x
PROV448;Salzburg;Salzburg;Salzburg;;Salzburg;;;;;;;;;x
PROV457;Carniola;Carniola;Carniola;;Carniola;;;;;;;;;x
PROV261;Stormarn;Stormarn;Stormarn;;Stormarn;;;;;;;;;x
PROV248;Thurgau;Thurgau;Thurgau;;Thurgau;;;;;;;;;x
PROV249;Montfort;Montfort;Montfort;;Montfort;;;;;;;;;x
PROV244;Zähringen;Zähringen;Zähringen;;Zähringen;;;;;;;;;x
PROV447;Ortenburg;Ortenburg;Ortenburg;;Ortenburg;;;;;;;;;x
PROV127;Blâmont;Blâmont;Blâmont;;Blâmont;;;;;;;;;x
PROV133;Vaudémont;Vaudémont;Vaudémont;;Vaudémont;;;;;;;;;x
PROV117;Leuven;Leuven;Leuven;;Leuven;;;;;;;;;x
PROV122;Wertheim;Wertheim;Wertheim;;Wertheim;;;;;;;;;x
PROV92;Antwerp;Antwerp;Antwerp;;Antwerp;;;;;;;;;x
PROV94;Mons;Mons;Mons;;Mons;;;;;;;;;x
PROV263;Eselsfleth;Eselsfleth;Eselsfleth;;Eselsfleth;;;;;;;;;x
PROV458;Merania;Merania;Merania;;Merania;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Bohemia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV438;Hradec;Hradec;Hradec;;Hradec;;;;;;;;;x
PROV440;Olomovc;Olomovc;Olomovc;;Olomovc;;;;;;;;;x
PROV439;Plzen;Plzen;Plzen;;Plzen;;;;;;;;;x
PROV362;Doudleby;Doudleby;Doudleby;;Doudleby;;;;;;;;;x
PROV363;Litomirice;Litomirice;Litomirice;;Litomirice;;;;;;;;;x
PROV436;Kladsko;Kladsko;Kladsko;;Kladsko;;;;;;;;;x
PROV437;Praha;Praha;Praha;;Praha;;;;;;;;;x
PROV508;Boruy;Boruy;Boruy;;Boruy;;;;;;;;;x
PROV446;Znoymo;Znoymo;Znoymo;;Znoymo;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Burgundy;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV229;Auta Provença;Auta Provença;Auta Provença;;Auta Provença;;;;;;;;;x
PROV230;Nissa;Nissa;Nissa;;Nissa;;;;;;;;;x
PROV228;Viennois;Viennois;Viennois;;Viennois;;;;;;;;;x
PROV237;Savoia;Savoia;Savoyen;;Saboya;;;;;;;;;x
PROV135;Besancon;Besancon;Besancon;;Besancon;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Italy;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV246;Ticino;Ticino;Ticino;;Ticino;;;;;;;;;x
PROV324;Cinarca;Cinarca;Cinarca;;Cinarca;;;;;;;;;x
PROV235;Milano;Milano;Milano;;Milano;;;;;;;;;x
PROV347;Melfi;Melfi;Melfi;;Melfi;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Wales;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV19;Glywysing;Glywysing;Gywywing;;Gywysing;;;;;;;;;x
PROV18;Dyfed;Dyfed;Dyfed;;Dyfed;;;;;;;;;x
PROV65;Maelor;Maelor;Maelor;;Maelor;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Hungary;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV442;Trencsén;Trencsén;Trencsén;;Trencsén;;;;;;;;;x
PROV443;Nyitra;Nyitra;Nyitra;;Nyitra;;;;;;;;;x
PROV444;Visegrád;Visegrád;Visegrád;;Visegrád;;;;;;;;;x
PROV445;Pozsony;Pozsony;Pozsony;;Pozsony;;;;;;;;;x
PROV450;Sopron;Sopron;Sopron;;Sopron;;;;;;;;;x
PROV451;Fejér;Fejér;Fejér;;Fejér;;;;;;;;;x
PROV452;Tolna;Tolna;Tolna;;Tolna;;;;;;;;;x
PROV453;Csongrád;Csongrád;Csongrád;;Csongrád;;;;;;;;;x
PROV454;Kolon;Kolon;Kolon;;Kolon;;;;;;;;;x
PROV517;Temes;Temes;Temes;;Temes;;;;;;;;;x
PROV518;Bodrog;Bodrog;Bodrog;;Bodrog;;;;;;;;;x
PROV519;Fehér;Fehér;Fehér;;Fehér;;;;;;;;;x
PROV520;Bihar;Bihar;Bihar;;Bihar;;;;;;;;;x
PROV522;Szatmár;Szatmár;Szatmár;;Szatmár;;;;;;;;;x
PROV523;Heves;Heves;Heves;;Heves;;;;;;;;;x
PROV524;Gyõr;Gyõr;Gyõr;;Gyõr;;;;;;;;;x
PROV525;Árva;Árva;Árva;;Árva;;;;;;;;;x
PROV533;Borsod;Borsod;Borsod;;Borsod;;;;;;;;;x
PROV537;Somogy;Somogy;Somogy;;Somogy;;;;;;;;;x
PROV538;Abauj;Abauj;Abauj;;Abauj;;;;;;;;;x
PROV539;Veszprém;Veszprém;Veszprém;;Veszprém;;;;;;;;;x
PROV540;Doboka;Doboka;Doboka;;Doboka;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Sicily;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV339;Messina;Messina;Messina;;Messina;;;;;;;;;x
PROV340;Palermu;Palermu;Palermu;;Palermu;;;;;;;;;x
PROV341;Tràpani;Tràpani;Tràpani;;Tràpani;;;;;;;;;x
PROV342;Girgenti;Girgenti;Girgenti;;Girgenti;;;;;;;;;x
PROV343;Sarausa;Sarausa;Sarausa;;Sarausa;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Italy;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV338;Gerace;Gerace;Gerace;;Gerace;;;;;;;;;x
PROV348;Monte Sant'Angelo;Monte Sant'Angelo;Monte Sant'Angelo;;Monte Sant'Angelo;;;;;;;;;x
PROV337;Tarsia;Tarsia;Tarsia;;Tarsia;;;;;;;;;x
PROV331;Grosseto;Grosseto;Grosseto;;Grosseto;;;;;;;;;x
PROV332;Santa Fiora;Santa Fiora;Santa Fiora;;Santa Fiora;;;;;;;;;x
PROV333;Roma;Roma;Roma;;Roma;;;;;;;;;x
PROV236;Susa;Susa;Susa;;Susa;;;;;;;;;x
PROV356;Venezia;Venezia;Venezia;;Venezia;;;;;;;;;x
PROV233;Genova;Genova;Genova;;Genova;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Moldavia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV545;Suceava;Suceava;Suceava;;Suceava;;;;;;;;;x
PROV511;Basarabia;Basarabia;Basarabia;;Basarabia;;;;;;;;;x
PROV512;Tighina;Tighina;Tighina;;Tighina;;;;;;;;;x
PROV513;Bârlad;Bârlad;Bârlad;;Bârlad;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Brittany;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV101;Roazhon;Roazhon;Roazhon;;Roazhon;;;;;;;;;x
PROV102;Turnagoued;Turnagoued;Turnagoued;;Turnagoued;;;;;;;;;x
PROV103;Leon;Leon;Leon;;Leon;;;;;;;;;x
PROV104;Gernev;Gernev;Gernev;;Gernev;;;;;;;;;x
PROV105;Gwened;Gwened;Gwened;;Gwened;;;;;;;;;x
PROV106;Naoned;Naoned;Naoned;;Naoned;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Aquitaine;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV217;Auvèrnhe;Auvèrnhe;Auvèrnhe;;Auvèrnhe;;;;;;;;;x
PROV210;Fois;Fois;Fois;;Fois;;;;;;;;;x
PROV214;Tolosa;Tolosa;Tolosa;;Tolosa;;;;;;;;;x
PROV218;Roergue;Roergue;Roergue;;Roergue;;;;;;;;;x
PROV219;Gavaudan;Gavaudan;Gavaudan;;Gavaudan;;;;;;;;;x
PROV212;Narbona;Narbona;Narbona;;Narbona;;;;;;;;;x
PROV213;Carcassona;Carcassona;Carcassona;;Carcassona;;;;;;;;;x
PROV220;Melguèlh;Melguèlh;Melguèlh;;Melguèlh;;;;;;;;;x
PROV223;Vivarés;Vivarés;Vivarés;;Vivarés;;;;;;;;;x
PROV150;Labrit;Labrit;Labrit;;Labrit;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#France;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV112;Paris;Paris;Paris;;Paris;;;;;;;;;x
PROV132;Auxerre;Auxerre;Auxerre;;Auxerre;;;;;;;;;x
PROV130;Troyes;Troyes;Troyes;;Troyes;;;;;;;;;x
PROV139;Bourges;Bourges;Bourges;;Bourges;;;;;;;;;x
PROV114;Reims;Reims;Reims;;Reims;;;;;;;;;x
PROV131;Sens;Sens;Sens;;Sens;;;;;;;;;x
PROV100;Avranches;Avranches;Avranches;;Avranches;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Iberia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV154;Asturias de Santillana;Asturias de Santillana;Asturias de Santillana;;Asturias de Santillana;;;;;;;;;x
PROV155;Asturias de Oviedo;Asturias de Oviedo;Asturias de Oviedo;;Asturias de Oviedo;;;;;;;;;x
PROV156;Trastámara;Trastámara;Trastámara;;Trastámara;;;;;;;;;x
PROV158;Oporto;Oporto;Oporto;;Oporto;;;;;;;;;x
PROV165;Carmona;Carmona;Carmona;;Carmona;;;;;;;;;x
PROV173;Tortosa;Tortosa;Tortosa;;Tortosa;;;;;;;;;x
PROV174;Albarracín;Albarracín;Albarracín;;Albarracín;;;;;;;;;x
PROV178;Alarcón;Alarcón;Alarcón;;Alarcón;;;;;;;;;x
PROV179;Villena;Villena;Villena;;Villena;;;;;;;;;x
PROV183;Mérida;Mérida;Mérida;;Mérida;;;;;;;;;x
PROV195;Talavera;Talavera;Talavera;;Talavera;;;;;;;;;x
PROV182;Sevilla;Sevilla;Sevilla;;Sevilla;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Anatolia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV735;Marash;Marash;Marash;;Marash;;;;;;;;;x
PROV734;Ravendal;Ravendal;Ravendal;;Ravendal;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Syria;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV765;Berzieh;Berzieh;Berzieh;;Berzieh;;;;;;;;;x
PROV726;Qasr al-Hayr al-Gharbi;Qasr al-Hayr al-Gharbi;Qasr al-Hayr al-Gharbi;;Qasr al-Hayr al-Gharbi;;;;;;;;;x
PROV714;Azraq;Azraq;Azraq;;Azraq;;;;;;;;;x
PROV709;Ar-Raqqah;Ar-Raqqah;Ar-Raqqah;;Ar-Raqqah;;;;;;;;;x
PROV731;Hims;Hims;Hims;;Hims;;;;;;;;;x
PROV768;Bekaa;Bekaa;Bekaa;;Bekaa;;;;;;;;;x
PROV725;Jaulan;Jaulan;Jaulan;;Jaulan;;;;;;;;;x
PROV728;Ghutah;Ghutah;Ghutah;;Ghutah;;;;;;;;;x
PROV727;Hauran;Hauran;Hauran;;Hauran;;;;;;;;;x
PROV712;Bathaniyya;Bathaniyya;Bathaniyya;;Bathaniyya;;;;;;;;;x
PROV724;Balqa;Balqa;Balqa;;Balqa;;;;;;;;;x
PROV708;Turbessel;Turbessel;Turbessel;;Turbessel;;;;;;;;;x
PROV723;Jarash;Jarash;Jarash;;Jarash;;;;;;;;;x
PROV713;Qasr al-Hayr al-Sharqi;Qasr al-Hayr al-Sharqi;Qasr al-Hayr al-Sharqi;;Qasr al-Hayr al-Sharqi;;;;;;;;;x
PROV729;Alqaim;Alqaim;Alqaim;;Alqaim;;;;;;;;;x
PROV733;Halab;Halab;Halab;;Halab;;;;;;;;;x
PROV722;Elim;Elim;Elim;;Elim;;;;;;;;;x
PROV769;Toron;Toron;Toron;;Toron;;;;;;;;;x
PROV779;Naples;Naples;Naples;;Naples;;;;;;;;;x
PROV776;St-Abraham;St-Abraham;St-Abraham;;St-Abraham;;;;;;;;;x
PROV782;Negev desert;Negev desert;Negev desert;;Negev desert;;;;;;;;;x
PROV774;Jérusalem;Jérusalem;Jérusalem;;Jérusalem;;;;;;;;;x
PROV781;Darom;Darom;Darom;;Darom;;;;;;;;;x
PROV786;Jabal Katrina;Jabal Katrina;Jabal Katrina;;Jabal Katrina;;;;;;;;;x
PROV785;Nekhel;Nekhel;Nekhel;;Nekhel;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Grecce;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV475;Naupaktos;Naupaktos;Naupaktos;;Naupaktos;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Arabia;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV716;Dumat al-Jundal;Dumat al-Jundal;Dumat al-Jundal;;Dumat al-Jundal;;;;;;;;;x
PROV717;Mawijan;Mawijan;Mawijan;;Mawijan;;;;;;;;;x
PROV865;Talabija;Talabija;Talabija;;Talabija;;;;;;;;;x
PROV720;Al-Ula;Al-Ula;Al-Ula;;Al-Ula;;;;;;;;;x
PROV654;Subala;Subala;Subala;;Subala;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Rhos;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV414;Novgorod;Novgorod;Novgorod;;Novgorod;;;;;;;;;x
PROV412;Torzhok;Torzhok;Torzhok;;Torzhok;;;;;;;;;x
PROV409;Ladoga;Ladoga;Ladoga;;Ladoga;;;;;;;;;x
PROV404;Tudozerskij;Tudozerskij;Tudozerskij;;Tudozerskij;;;;;;;;;x
PROV413;Pskov;Pskov;Pskov;;Pskov;;;;;;;;;x
PROV415;Luki;Luki;Luki;;Luki;;;;;;;;;x
PROV408;Beloozero;Beloozero;Beloozero;;Beloozero;;;;;;;;;x
PROV406;Vologda;Vologda;Vologda;;Vologda;;;;;;;;;x
PROV405;Shenkursk;Shenkursk;Shenkursk;;Shenkursk;;;;;;;;;x
PROV403;Kargopol;Kargopol;Kargopol;;Kargopol;;;;;;;;;x
PROV393;Onega;Onega;Onega;;Onega;;;;;;;;;x
PROV396;Kolmogory;Kolmogory;Kolmogory;;Kolmogory;;;;;;;;;x
PROV395;Orlec;Orlec;Orlec;;Orlec;;;;;;;;;x
PROV394;Pomorye;Pomorye;Pomorye;;Pomorye;;;;;;;;;x
PROV570;Tver;Tver;Tver;;Tver;;;;;;;;;x
PROV571;Uglich;Uglich;Uglich;;Uglich;;;;;;;;;x
PROV574;Rostov;Rostov;Rostov;;Rostov;;;;;;;;;x
PROV572;Yaroslavl;Yaroslavl;Yaroslavl;;Yaroslavl;;;;;;;;;x
PROV407;Kostroma;Kostroma;Kostroma;;Kostroma;;;;;;;;;x
PROV583;Suzdal;Suzdal;Suzdal;;Suzdal;;;;;;;;;x
PROV582;Vladimir;Vladimir;Vladimir;;Vladimir;;;;;;;;;x
PROV573;Perejaslavl'-Zalesskij;Perejaslavl'-Zalesskij;Perejaslavl'-Zalesskij;;Perejaslavl'-Zalesskij;;;;;;;;;x
PROV402;Veliky Ustug;Veliky Ustug;Veliky Ustug;;Veliky Ustug;;;;;;;;;x
PROV586;Galich Mersky;Galich Mersky;Galich Mersky;;Galich Mersky;;;;;;;;;x
PROV584;Nizhny Novgorod;Nizhny Novgorod;Nizhny Novgorod;;Nizhny Novgorod;;;;;;;;;x
PROV585;Gorodets-Radilov;Gorodets-Radilov;Gorodets-Radilov;;Gorodets-Radilov;;;;;;;;;x
PROV580;Riazan';Riazan';Riazan';;Riazan';;;;;;;;;x
PROV578;Kolomna;Kolomna;Kolomna;;Kolomna;;;;;;;;;x
PROV577;Pronsk;Pronsk;Pronsk;;Pronsk;;;;;;;;;x
PROV581;Murom;Murom;Murom;;Murom;;;;;;;;;x
PROV575;Moskva;Moskva;Moskva;;Moskva;;;;;;;;;x
PROV587;Mozajsk;Mozajsk;Mozajsk;;Mozajsk;;;;;;;;;x
PROV419;Polotsk;Polotsk;Polotsk;;Polotsk;;;;;;;;;x
PROV417;Vitebesk;Vitebesk;Vitebesk;;Vitebesk;;;;;;;;;x
PROV550;Minsk;Minsk;Minsk;;Minsk;;;;;;;;;x
PROV547;Kiev;Kiev;Kiev;;Kiev;;;;;;;;;x
PROV544;Korsun;Korsun;Korsun;;Korsun;;;;;;;;;x
PROV555;Perejaslavl;Perejaslavl;Perejaslavl;;Perejaslavl;;;;;;;;;x
PROV568;Smolensk;Smolensk;Smolensk;;Smolensk;;;;;;;;;x
PROV551;Mstislavl;Mstislavl;Mstislavl;;Mstislavl;;;;;;;;;x
PROV418;Krasen;Krasen;Krasen;;Krasen;;;;;;;;;x
PROV410;Toropec;Toropec;Toropec;;Toropec;;;;;;;;;x
PROV569;Viazma;Viazma;Viazma;;Viazma;;;;;;;;;x
PROV552;Turov;Turov;Turov;;Turov;;;;;;;;;x
PROV548;Pinsk;Pinsk;Pinsk;;Pinsk;;;;;;;;;x
PROV424;Volkovysk;Volkovysk;Volkovysk;;Volkovysk;;;;;;;;;x
PROV567;Novgorod Seversky;Novgorod Seversky;Novgorod Seversky;;Novgorod Seversky;;;;;;;;;x
PROV554;Chernigov;Chernigov;Chernigov;;Chernigov;;;;;;;;;x
PROV553;Lyubech;Lyubech;Lyubech;;Lyubech;;;;;;;;;x
PROV576;Briansk;Briansk;Briansk;;Briansk;;;;;;;;;x
PROV536;Halych;Halych;Halych;;Halych;;;;;;;;;x
PROV534;Peremyshl;Peremyshl;Peremyshl;;Peremyshl;;;;;;;;;x
PROV549;Berestye;Berestye;Berestye;;Berestye;;;;;;;;;x
PROV425;Belsk;Belsk;Belsk;;Belsk;;;;;;;;;x
PROV546;Terebovl;Terebovl;Terebovl;;Terebovl;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Finland;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV387;Olonec;Olonec;Olonec;;Olonec;;;;;;;;;x
PROV382;Finland;Finland;Finland;;Finland;;;;;;;;;x
PROV381;Nyland;Nyland;Nyland;;Nyland;;;;;;;;;x
PROV392;Kexholm;Kexholm;Kexholm;;Kexholm;;;;;;;;;x
PROV383;Tavastland;Tavastland;Tavastland;;Tavastland;;;;;;;;;x
PROV384;Satakunda;Satakunda;Satakunda;;Satakunda;;;;;;;;;x
PROV390;Savolax;Savolax;Savolax;;Savolax;;;;;;;;;x
PROV386;Kvänland;Kvänland;Kvänland;;Kvänland;;;;;;;;;x
PROV385;Österbotten;Österbotten;Österbotten;;Österbotten;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Pomerania;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV367;Schlawe-Stolp;Schlawe-Stolp;Schlawe-Stolp;;Schlawe-Stolp;;;;;;;;;x
PROV308;Gützkow;Gützkow;Gützkow;;Gützkow;;;;;;;;;x
PROV304;Rügen;Rügen;Rügen;;Rügen;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Baltics;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV369;Chelmno;Chelmno;Chelmno;;Chelmno;;;;;;;;;x
PROV370;Warmia;Warmia;Warmia;;Warmia;;;;;;;;;x
PROV371;Sambi;Sambi;Sambi;;Sambi;;;;;;;;;x
PROV372;Karšuva;Karšuva;Karšuva;;Karšuva;;;;;;;;;x
PROV373;Vredecuren;Vredecuren;Vredecuren;;Vredecuren;;;;;;;;;x
PROV374;Opemele;Opemele;Opemele;;Opemele;;;;;;;;;x
PROV375;Tholowa;Tholowa;Tholowa;;Tholowa;;;;;;;;;x
PROV377;Saccalia;Saccalia;Saccalia;;Saccalia;;;;;;;;;x
PROV379;Ugaunia;Ugaunia;Ugaunia;;Ugaunia;;;;;;;;;x
PROV420;Lietuva;Lietuva;Lietuva;;Lietuva;;;;;;;;;x
PROV421;Žëmaitëjë;Žëmaitëjë;Žëmaitëjë;;Žëmaitëjë;;;;;;;;;x
PROV422;Skalva;Skalva;Skalva;;Skalva;;;;;;;;;x
PROV423;Sùduva;Sùduva;Sùduva;;Sùduva;;;;;;;;;x
PROV426;Dainava;Dainava;Dainava;;Dainava;;;;;;;;;x
PROV427;Galindia;Galindia;Galindia;;Galindia;;;;;;;;;x
PROV416;Rositten;Rositten;Rositten;;Rositten;;;;;;;;;x
PROV378;Harria;Harria;Harria;;Harria;;;;;;;;;x
PROV380;Vironia;Vironia;Vironia;;Vironia;;;;;;;;;x
PROV376;Osilia;Osilia;Osilia;;Osilia;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#Africa-Maghreb;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV816;Mahdíya;Mahdíya;Mahdíya;;Mahdíya;;;;;;;;;x
PROV817;Tunis;Tunis;Tunis;;Tunis;;;;;;;;;x
PROV818;Súsa;Súsa;Súsa;;Súsa;;;;;;;;;x
PROV819;Banzart;Banzart;Banzart;;Banzart;;;;;;;;;x
PROV820;Búna;Búna;Búna;;Búna;;;;;;;;;x
PROV821;Qustantiniyya;Qustantiniyya;Qustantiniyya;;Qustantiniyya;;;;;;;;;x
PROV822;Bidjáya;Bidjáya;Bidjáya;;Bidjáya;;;;;;;;;x
PROV823;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x
